precision,recall,f1,accuracy,roc_auc,model
0.7041666666666666,0.6956521739130435,0.6973294048850703,0.6956521739130435,0.8832703213610585,XGBoost
0.7422161172161171,0.7391304347826086,0.739090316977855,0.7391304347826086,0.8994959042218021,SVM
0.6884090909090909,0.6847826086956522,0.6858048570814528,0.6847826086956522,0.8723219911783238,Random Forest
0.7961283643892338,0.7934782608695652,0.794137022397892,0.7934782608695652,0.8847668557025834,KNN
