precision,recall,f1,accuracy,roc_auc,model
0.7244734432234433,0.717391304347826,0.7194074922038448,0.717391304347826,0.8826402016383111,XGBoost
0.7011212093533067,0.6956521739130435,0.6933104786780577,0.6956521739130435,0.8856332703213611,SVM
0.7128571428571427,0.7065217391304348,0.7083333333333333,0.7065217391304348,0.8892564587271583,Random Forest
0.6349789915966386,0.6195652173913043,0.6211274223568483,0.6195652173913043,0.7937145557655955,KNN
