precision,recall,f1,accuracy,roc_auc,model
0.6905383022774327,0.6847826086956522,0.686923583662714,0.6847826086956522,0.899653434152489,XGBoost
0.7267303848075962,0.717391304347826,0.7145271472283498,0.717391304347826,0.8640516698172653,SVM
0.7042207792207791,0.6956521739130435,0.6974312205502357,0.6956521739130435,0.8669659735349716,Random Forest
0.6534090909090909,0.6304347826086957,0.6326340326340327,0.6304347826086957,0.8173440453686199,KNN
