precision,recall,f1,accuracy,roc_auc,model
0.7122804731500384,0.7065217391304348,0.7082190583743379,0.7065217391304348,0.8599558916194077,XGBoost
0.7180458430458431,0.7065217391304348,0.7083734306730822,0.7065217391304348,0.8872085696282295,SVM
0.6853174603174604,0.6739130434782609,0.677242364266115,0.6739130434782609,0.876339004410838,Random Forest
0.621513461072035,0.6086956521739131,0.6097282347282347,0.6086956521739131,0.8215973534971646,KNN
