precision,recall,f1,accuracy,roc_auc,model
0.7078021978021978,0.6956521739130435,0.6994847621924033,0.6956521739130435,0.8725582860743542,XGBoost
0.7295100732600733,0.7282608695652174,0.7272924643745312,0.7282608695652174,0.8897290485192187,SVM
0.7528906677613575,0.7391304347826086,0.7405687851328743,0.7391304347826086,0.8917769376181475,Random Forest
0.742671277997365,0.7391304347826086,0.7407236098262924,0.7391304347826086,0.8841367359798362,KNN
