precision,recall,f1,accuracy,roc_auc,model
0.728505291005291,0.717391304347826,0.7205404615177006,0.717391304347826,0.8886263390044108,XGBoost
0.7158656560830473,0.717391304347826,0.7155068878671362,0.717391304347826,0.8998109640831757,SVM
0.6903559403559404,0.6847826086956522,0.6860101010101011,0.6847826086956522,0.9068210459987398,Random Forest
0.7100214097496705,0.7065217391304348,0.7081046356254497,0.7065217391304348,0.8770478890989287,KNN
